i	j	q	a
0	3209	112	1
0	3210	106	0
0	3211	114	0
0	3212	107	1
0	3213	112	0
0	3214	112	0
0	3215	108	0
0	3216	112	0
0	3217	110	1
0	3218	112	0
0	3219	112	1
0	3220	88	1
0	3221	90	0
0	3222	113	1
0	3223	113	1
0	3224	111	1
0	3225	110	1
0	3226	113	1
0	3227	88	0
0	3228	112	1
0	3229	106	0
0	3230	83	0
0	3231	113	1
0	3232	110	0
0	3233	105	0
0	3234	112	1
0	3235	111	1
0	3236	112	1
0	3237	112	1
0	3238	100	1
0	3239	112	1
0	3240	113	1
0	3241	91	0
0	3242	113	1
0	3243	94	0
0	3244	113	1
0	3245	111	1
0	3246	83	1
0	3247	106	1
0	3248	91	0
0	3249	102	1
0	3250	111	1
0	3251	106	0
0	3252	57	0
0	3253	102	0
0	3254	107	1
0	3255	107	0
0	3256	113	0
0	3257	113	1
0	3258	108	0
0	3259	36	1
0	3260	68	0
0	3261	55	0
0	3262	87	1
0	3263	87	1
0	3264	111	0
0	3265	87	1
0	3266	100	1
0	3267	93	0
0	3268	112	1
0	3269	112	0
0	3270	102	1
0	3271	104	0
0	3272	98	1
0	3273	112	1
0	3274	110	1
0	3275	51	0
0	3276	113	1
0	3277	112	1
0	3278	113	1
0	3279	113	1
0	3280	112	0
0	3281	113	1
0	3282	108	1
0	3283	106	0
0	3284	107	0
0	3285	108	0
0	3286	113	1
0	3287	112	1
0	3288	87	0
0	3289	106	0
0	3290	112	1
0	3291	77	0
0	3292	112	1
0	3293	93	0
0	3294	98	0
0	3295	112	1
0	3296	89	1
0	3297	93	0
0	3298	108	0
0	3299	87	1
0	3300	108	0
0	3301	107	1
0	3302	108	0
0	3303	110	0
0	3304	99	0
0	3305	108	0
0	3306	113	0
0	3307	113	1
0	3308	112	1
0	3309	90	1
0	3310	113	1
0	3311	113	1
0	3312	93	0
0	3313	113	1
0	3314	113	1
0	3315	113	1
0	3316	112	1
0	3317	108	0
0	3318	113	1
0	3319	113	0
0	3320	112	1
0	3321	89	0
0	3322	113	1
0	3323	106	0
0	3324	111	1
0	3325	93	0
0	3326	113	1
0	3327	93	0
0	3328	93	0
0	3329	112	1
0	3330	106	0
0	3331	93	0
0	3332	91	0
0	3333	113	1
0	3334	113	0
0	3335	113	1
0	3336	112	1
0	3337	113	1
0	3338	108	0
0	3339	112	0
0	3340	113	1
0	3341	113	1
0	3342	103	1
0	3343	111	0
0	3344	108	0
0	3345	108	0
0	3346	106	0
0	3347	79	0
0	3348	108	0
0	3349	113	1
0	3350	111	0
0	3351	108	0
0	3352	113	1
0	3353	106	0
0	3354	112	0
0	3355	86	1
0	3356	66	0
0	3357	113	1
0	3358	113	1
0	3359	113	1
0	3360	113	1
0	3361	107	1
0	3362	93	0
0	3363	108	0
0	3364	93	0
0	3365	88	1
0	3366	113	1
0	3367	108	0
0	3368	113	1
0	3369	112	0
0	3370	112	1
0	3371	77	0
0	3372	110	0
0	3373	91	0
0	3374	110	0
0	3375	91	0
0	3376	91	0
0	3377	92	0
0	3378	112	1
0	3379	98	0
0	3380	104	0
0	3381	111	0
0	3382	112	0
0	3383	83	0
0	3384	107	0
0	3385	112	0
0	3386	112	0
0	3387	106	1
0	3388	106	0
0	3389	57	0
0	3390	89	1
0	3391	113	0
0	3392	113	1
0	3393	110	0
0	3394	105	0
0	3395	110	0
0	3396	113	1
0	3397	113	0
0	3398	113	1
0	3399	113	1
0	3400	113	1
0	3401	113	1
0	3402	113	0
0	3403	114	1
0	3404	112	0
0	3405	113	1
0	3406	103	0
0	3407	113	0
0	3408	111	1
0	3409	102	1
0	3410	114	0
0	3411	111	0
0	3412	83	1
0	3413	108	0
0	3414	113	1
0	3415	106	0
0	3416	93	0
0	3417	106	0
0	3418	113	1
0	3419	112	1
0	3420	113	1
0	3421	114	1
0	3422	111	1
0	3423	114	1
0	3424	113	0
0	3425	113	1
0	3426	90	1
0	3427	88	1
0	3428	113	1
0	3429	113	0
0	3430	91	1
0	3431	113	1
0	3432	104	0
0	3433	114	1
0	3434	113	1
0	3435	106	0
0	3436	112	1
0	3437	108	0
0	3438	112	1
0	3439	93	0
0	3440	106	1
0	3441	112	1
0	3442	113	1
0	3443	112	1
0	3444	113	1
0	3445	113	1
0	3446	108	0
0	3447	111	0
0	3448	113	1
0	3449	112	0
0	3450	113	1
0	3451	113	1
0	3452	93	0
0	3453	85	0
0	3454	106	0
0	3455	112	1
0	3456	114	1
0	3457	106	0
0	3458	109	1
0	3459	108	0
0	3460	106	0
0	3461	85	1
0	3462	110	1
0	3463	113	1
0	3464	114	0
0	3465	113	1
0	3466	93	0
0	3467	112	1
0	3468	108	0
0	3469	113	1
0	3470	91	0
0	3471	87	0
0	3472	111	0
0	3473	112	1
0	3474	106	0
0	3475	113	0
0	3476	112	1
0	3477	112	1
0	3478	112	1
0	3479	113	1
0	3480	112	1
0	3481	111	0
0	3482	112	1
0	3483	110	1
0	3484	92	0
0	3485	113	1
0	3486	105	1
0	3487	110	0
0	3488	113	1
0	3489	87	0
0	3490	110	0
0	3491	108	0
0	3492	93	0
0	3493	113	1
0	3494	113	1
0	3495	108	0
0	3496	113	1
0	3497	111	0
0	3498	112	0
0	3499	106	1
0	3500	108	0
0	3501	113	1
0	3502	112	1
0	3503	112	0
0	3504	112	1
0	3505	105	1
0	3506	93	0
0	3507	112	1
0	3508	94	0
0	3509	112	1
0	3510	112	0
0	3511	104	0
0	3512	100	1
0	3513	113	1
0	3514	113	1
0	3515	113	1
0	3516	107	1
0	3517	114	0
0	3518	102	1
0	3519	113	1
0	3520	105	0
0	3521	113	1
0	3522	104	0
0	3523	91	0
0	3524	112	1
0	3525	113	1
0	3526	112	1
0	3527	68	0
0	3528	91	0
0	3529	92	0
0	3530	84	1
0	3531	113	0
0	3532	113	1
0	3533	112	1
0	3534	110	0
0	3535	110	0
0	3536	111	0
0	3537	110	0
0	3538	93	0
0	3539	113	1
0	3540	89	1
0	3541	113	1
0	3542	113	1
0	3543	107	0
0	3544	107	0
0	3545	108	0
0	3546	113	1
0	3547	112	0
0	3548	113	1
0	3549	113	1
0	3550	104	0
0	3551	113	0
0	3552	108	0
0	3553	68	1
0	3554	89	1
0	3555	110	0
0	3556	91	1
0	3557	83	0
0	3558	100	0
0	3559	105	1
0	3560	104	0
0	3561	111	1
0	3562	68	0
0	3563	108	1
0	3564	89	1
0	3565	108	0
0	3566	98	0
0	3567	106	0
0	3568	112	1
0	3569	88	1
0	3570	112	1
0	3571	109	1
0	3572	91	0
0	3573	114	1
0	3574	112	1
0	3575	88	1
0	3576	87	1
0	3577	94	0
0	3578	104	0
0	3579	100	1
0	3580	103	0
0	3581	106	0
0	3582	114	0
0	3583	106	0
0	3584	93	0
0	3585	113	1
0	3586	99	1
0	3587	93	0
0	3588	113	1
0	3589	89	1
0	3590	114	1
0	3591	112	1
0	3592	108	1
0	3593	113	1
0	3594	113	1
0	3595	83	0
0	3596	89	1
0	3597	113	1
0	3598	78	1
0	3599	113	1
0	3600	111	1
0	3601	113	1
0	3602	102	0
0	3603	104	0
0	3604	79	1
0	3605	83	1
0	3606	108	0
0	3607	105	1
0	3608	112	1
0	3609	113	1
0	3610	112	1
0	3611	88	1
0	3612	57	0
0	3613	93	0
0	3614	66	0
0	3615	113	1
0	3616	106	1
0	3617	97	0
0	3618	89	0
0	3619	87	1
0	3620	110	0
0	3621	113	1
0	3622	113	0
0	3623	108	0
0	3624	112	0
0	3625	99	1
0	3626	112	1
0	3627	111	0
0	3628	108	0
0	3629	65	1
0	3630	111	0
0	3631	106	0
0	3632	113	1
0	3633	87	1
0	3634	89	1
0	3635	112	1
0	3636	108	0
0	3637	113	1
0	3638	113	1
0	3639	113	1
0	3640	88	1
0	3641	88	1
0	3642	113	0
0	3643	112	1
0	3644	112	1
0	3645	106	1
0	3646	106	0
0	3647	110	1
0	3648	113	1
0	3649	111	0
0	3650	93	0
0	3651	113	0
0	3652	106	0
0	3653	113	1
0	3654	113	0
0	3655	110	0
0	3656	113	0
0	3657	113	1
0	3658	113	1
0	3659	105	1
0	3660	104	1
0	3661	113	1
0	3662	113	1
0	3663	85	0
0	3664	111	0
0	3665	106	1
0	3666	113	1
0	3667	112	1
0	3668	113	0
0	3669	113	1
0	3670	90	0
0	3671	113	1
0	3672	105	0
0	3673	91	0
0	3674	110	1
0	3675	106	1
0	3676	111	0
0	3677	87	1
0	3678	108	0
0	3679	112	0
0	3680	113	1
0	3681	113	1
0	3682	93	0
0	3683	113	1
0	3684	89	1
0	3685	86	1
0	3686	108	1
0	3687	79	1
0	3688	89	1
0	3689	113	1
0	3690	91	0
0	3691	113	1
0	3692	113	0
0	3693	113	1
0	3694	109	1
0	3695	36	0
0	3696	113	0
0	3697	114	0
0	3698	108	1
0	3699	113	1
0	3700	114	0
0	3701	91	0
0	3702	113	1
0	3703	108	0
0	3704	110	1
0	3705	106	0
0	3706	113	1
0	3707	93	0
0	3708	100	0
0	3709	113	1
0	3710	113	1
0	3711	110	1
0	3712	89	1
0	3713	108	1
0	3714	91	0
0	3715	113	0
0	3716	112	1
0	3717	113	1
0	3718	112	1
0	3719	87	0
0	3720	112	1
0	3721	108	0
0	3722	113	1
0	3723	113	1
0	3724	113	1
0	3725	112	1
0	3726	112	0
0	3727	113	1
0	3728	107	0
0	3729	93	0
0	3730	112	1
0	3731	112	1
0	3732	111	1
0	3733	111	0
0	3734	106	1
0	3735	108	0
0	3736	106	0
0	3737	113	1
0	3738	90	0
0	3739	65	1
0	3740	113	1
0	3741	108	0
0	3742	113	1
0	3743	106	0
0	3744	112	1
0	3745	106	1
0	3746	112	1
0	3747	113	1
0	3748	93	0
0	3749	112	1
0	3750	113	0
0	3751	92	0
0	3752	106	0
0	3753	106	1
0	3754	113	1
0	3755	83	0
0	3756	112	1
0	3757	111	1
0	3758	112	1
0	3759	88	1
0	3760	113	1
0	3761	102	1
0	3762	112	1
0	3763	112	0
0	3764	110	1
0	3765	113	1
0	3766	110	1
0	3767	98	0
0	3768	113	1
0	3769	106	1
0	3770	113	1
0	3771	83	0
0	3772	65	0
0	3773	93	0
0	3774	106	1
0	3775	108	0
0	3776	80	0
0	3777	113	1
0	3778	111	1
0	3779	108	1
0	3780	113	1
0	3781	89	1
0	3782	107	1
0	3783	113	1
0	3784	79	0
0	3785	113	1
0	3786	108	0
0	3787	113	1
0	3788	113	1
0	3789	112	1
0	3790	113	1
0	3791	112	1
0	3792	112	1
0	3793	111	1
0	3794	110	0
0	3795	112	1
0	3796	114	0
0	3797	112	0
0	3798	112	1
0	3799	108	1
0	3800	108	0
0	3801	92	0
0	3802	113	1
0	3803	112	1
0	3804	93	0
0	3805	108	0
0	3806	113	1
0	3807	108	0
0	3808	57	0
0	3809	113	1
0	3810	113	1
0	3811	112	1
0	3812	113	1
0	3813	112	1
0	3814	112	0
0	3815	113	1
0	3816	108	0
0	3817	56	0
0	3818	112	0
0	3819	106	0
0	3820	113	1
0	3821	108	0
0	3822	110	0
0	3823	113	1
0	3824	113	1
0	3825	106	0
0	3826	113	1
0	3827	108	0
0	3828	104	1
0	3829	110	0
0	3830	112	1
0	3831	113	1
0	3832	93	0
0	3833	89	1
0	3834	112	0
0	3835	112	0
0	3836	108	1
0	3837	112	1
0	3838	112	0
0	3839	77	0
0	3840	110	1
0	3841	87	0
0	3842	87	0
0	3843	113	1
0	3844	45	1
0	3845	108	0
0	3846	105	1
0	3847	112	0
0	3848	112	1
0	3849	91	0
0	3850	112	0
0	3851	108	1
0	3852	89	0
0	3853	89	0
0	3854	113	0
0	3855	113	1
0	3856	94	0
0	3857	110	1
0	3858	108	1
0	3859	111	0
0	3860	108	0
0	3861	106	0
0	3862	99	1
0	3863	87	1
0	3864	113	1
0	3865	110	1
0	3866	110	0
0	3867	113	1
0	3868	104	0
0	3869	82	1
0	3870	45	0
0	3871	86	1
0	3872	83	0
0	3873	82	1
0	3874	94	0
0	3875	112	1
0	3876	110	1
0	3877	92	0
0	3878	107	1
0	3879	113	1
0	3880	112	1
0	3881	88	1
0	3882	85	1
0	3883	113	1
0	3884	106	0
0	3885	100	1
0	3886	87	1
0	3887	92	0
0	3888	86	1
0	3889	113	1
0	3890	107	0
0	3891	88	1
0	3892	100	1
0	3893	87	0
0	3894	92	0
0	3895	112	1
0	3896	112	1
0	3897	110	1
0	3898	112	1
0	3899	67	0
0	3900	111	1
0	3901	91	0
0	3902	113	1
0	3903	113	0
0	3904	106	0
0	3905	113	1
0	3906	87	1
0	3907	110	0
0	3908	113	1
0	3909	112	1
0	3910	36	1
0	3911	45	0
0	3912	83	0
0	3913	45	0
0	3914	113	1
0	3915	91	0
0	3916	114	1
0	3917	86	1
0	3918	98	0
0	3919	106	0
0	3920	89	0
0	3921	110	0
0	3922	99	1
0	3923	106	0
0	3924	89	1
0	3925	95	0
0	3926	106	0
0	3927	91	0
0	3928	106	0
0	3929	104	0
0	3930	91	0
0	3931	104	0
0	3932	113	1
0	3933	112	0
0	3934	93	0
0	3935	112	1
0	3936	110	1
0	3937	112	0
0	3938	83	1
0	3939	97	1
0	3940	89	0
0	3941	112	0
0	3942	113	1
0	3943	114	1
0	3944	110	1
0	3945	104	0
0	3946	100	0
0	3947	106	1
0	3948	101	0
0	3949	113	1
0	3950	68	0
0	3951	108	0
0	3952	96	0
0	3953	110	0
0	3954	55	0
0	3955	104	0
0	3956	68	0
0	3957	79	0
0	3958	111	1
0	3959	113	1
0	3960	112	0
0	3961	59	1
0	3962	112	0
0	3963	111	0
0	3964	113	1
0	3965	113	0
0	3966	102	0
0	3967	113	1
0	3968	91	0
0	3969	113	1
0	3970	87	1
0	3971	112	1
0	3972	81	0
0	3973	101	1
0	3974	113	1
0	3975	112	1
0	3976	108	0
0	3977	112	1
0	3978	110	0
0	3979	113	1
0	3980	112	0
0	3981	89	0
0	3982	113	1
0	3983	106	0
0	3984	113	1
0	3985	49	0
0	3986	102	1
0	3987	108	0
0	3988	57	0
0	3989	113	1
0	3990	112	1
0	3991	112	0
0	3992	89	1
0	3993	104	0
0	3994	113	1
0	3995	112	0
0	3996	91	0
0	3997	113	1
0	3998	106	0
0	3999	110	0
0	4000	113	1
0	4001	110	0
0	4002	89	1
0	4003	111	1
0	4004	113	1
0	4005	113	1
0	4006	113	0
0	4007	106	1
0	4008	110	0
0	4009	108	1
0	4010	100	0
0	4011	106	1
0	4012	112	1
0	4013	112	1
0	4014	113	1
0	4015	113	1
0	4016	93	0
0	4017	112	1
0	4018	108	1
0	4019	113	1
0	4020	106	1
0	4021	113	1
0	4022	88	0
0	4023	113	1
0	4024	114	1
0	4025	79	0
0	4026	113	1
0	4027	112	0
0	4028	89	0
0	4029	113	1
0	4030	112	0
0	4031	111	1
0	4032	112	1
0	4033	66	0
0	4034	113	1
0	4035	108	1
0	4036	113	1
0	4037	108	0
0	4038	113	1
0	4039	112	1
0	4040	112	1
0	4041	111	1
0	4042	113	1
0	4043	113	1
0	4044	106	1
0	4045	113	0
0	4046	110	0
0	4047	112	1
0	4048	113	1
0	4049	113	1
0	4050	114	1
0	4051	114	1
0	4052	102	0
0	4053	110	0
0	4054	113	0
0	4055	113	1
0	4056	113	1
0	4057	112	1
0	4058	113	1
0	4059	112	0
0	4060	112	0
0	4061	112	1
0	4062	108	1
0	4063	102	0
0	4064	113	1
0	4065	93	0
0	4066	110	1
0	4067	112	0
0	4068	113	1
0	4069	93	0
0	4070	108	1
0	4071	97	1
0	4072	113	1
0	4073	107	1
0	4074	106	1
0	4075	108	0
0	4076	66	1
0	4077	112	0
0	4078	113	1
0	4079	108	0
0	4080	111	1
0	4081	87	0
0	4082	107	0
0	4083	102	0
0	4084	106	0
0	4085	112	1
0	4086	112	1
0	4087	106	1
0	4088	112	1
0	4089	91	0
0	4090	93	0
0	4091	91	0
0	4092	113	1
0	4093	80	0
0	4094	106	0
0	4095	112	1
0	4096	93	0
0	4097	112	0
0	4098	88	0
0	4099	91	0
0	4100	105	0
0	4101	106	1
0	4102	108	1
0	4103	112	1
0	4104	93	0
0	4105	108	0
0	4106	111	0
0	4107	96	1
0	4108	113	1
0	4109	92	0
0	4110	106	0
0	4111	112	0
0	4112	112	0
0	4113	110	0
0	4114	104	0
0	4115	89	0
0	4116	112	0
0	4117	113	1
0	4118	112	1
0	4119	113	1
0	4120	113	1
0	4121	112	1
0	4122	91	0
0	4123	113	1
0	4124	93	0
0	4125	60	1
0	4126	111	0
0	4127	106	1
0	4128	104	0
0	4129	77	0
0	4130	112	1
0	4131	106	1
0	4132	110	0
0	4133	97	1
0	4134	79	0
0	4135	87	1
0	4136	99	0
0	4137	113	1
0	4138	89	1
0	4139	111	1
0	4140	112	1
0	4141	112	1
0	4142	113	1
0	4143	112	1
0	4144	105	1
0	4145	102	0
0	4146	112	0
0	4147	100	1
0	4148	87	0
0	4149	108	1
0	4150	82	1
0	4151	78	0
0	4152	104	0
0	4153	113	1
0	4154	112	0
0	4155	107	1
0	4156	106	0
0	4157	106	0
0	4158	106	1
0	4159	110	1
0	4160	111	1
0	4161	113	1
0	4162	54	0
0	4163	107	0
0	4164	85	0
0	4165	112	0
0	4166	113	1
0	4167	110	1
0	4168	113	1
0	4169	112	0
0	4170	94	0
0	4171	113	1
0	4172	111	1
0	4173	113	0
0	4174	100	0
0	4175	112	0
0	4176	113	1
0	4177	111	1
0	4178	108	0
0	4179	112	0
0	4180	111	0
0	4181	112	1
0	4182	106	0
0	4183	113	1
0	4184	93	0
0	4185	113	1
0	4186	113	0
0	4187	105	1
0	4188	88	1
0	4189	113	1
0	4190	93	0
0	4191	113	1
0	4192	37	0
0	4193	113	1
0	4194	112	0
0	4195	102	1
0	4196	104	0
0	4197	92	0
0	4198	113	0
0	4199	112	1
0	4200	89	0
0	4201	93	0
0	4202	113	1
0	4203	89	1
0	4204	112	1
0	4205	91	0
0	4206	55	0
0	4207	93	0
0	4208	112	1
0	4209	113	1
0	4210	113	1
0	4211	105	0
0	4212	92	1
0	4213	112	1
0	4214	113	1
0	4215	114	0
0	4216	113	1
0	4217	113	0
0	4218	112	1
0	4219	108	0
0	4220	88	1
0	4221	113	1
0	4222	110	0
0	4223	93	0
0	4224	108	0
0	4225	112	0
0	4226	112	1
0	4227	113	1
0	4228	113	1
0	4229	86	1
0	4230	83	1
0	4231	113	1
0	4232	113	0
0	4233	91	0
0	4234	110	1
0	4235	113	0
0	4236	113	1
0	4237	113	1
0	4238	113	1
0	4239	112	1
0	4240	113	1
0	4241	66	0
0	4242	105	1
0	4243	112	0
0	4244	113	1
0	4245	113	1
0	4246	89	1
0	4247	91	0
0	4248	113	1
0	4249	102	0
0	4250	113	0
0	4251	112	1
0	4252	105	0
0	4253	107	0
0	4254	111	0
0	4255	113	1
0	4256	93	0
0	4257	114	1
0	4258	65	1
0	4259	91	0
0	4260	113	1
0	4261	93	0
0	4262	113	1
0	4263	108	0
0	4264	108	0
0	4265	93	0
0	4266	102	1
0	4267	113	1
0	4268	107	0
0	4269	112	1
0	4270	113	1
0	4271	113	1
0	4272	93	0
0	4273	112	1
0	4274	89	0
0	4275	106	0
0	4276	113	0
0	4277	106	0
0	4278	108	0
0	4279	114	1
0	4280	113	0
0	4281	106	0
0	4282	103	1
0	4283	112	1
0	4284	112	1
0	4285	113	1
0	4286	93	0
0	4287	108	0
0	4288	108	1
0	4289	100	0
0	4290	112	0
0	4291	111	1
0	4292	65	1
0	4293	113	1
0	4294	112	1
0	4295	106	0
0	4296	112	1
0	4297	108	0
0	4298	112	1
0	4299	113	1
0	4300	112	0
0	4301	113	1
0	4302	65	1
0	4303	113	1
0	4304	113	0
0	4305	113	1
0	4306	113	0
0	4307	111	0
0	4308	113	1
0	4309	111	1
0	4310	113	1
0	4311	112	1
0	4312	113	1
0	4313	113	1
0	4314	114	1
0	4315	113	1
0	4316	67	1
0	4317	113	1
0	4318	107	0
0	4319	110	1
0	4320	93	0
0	4321	112	0
0	4322	91	0
0	4323	93	0
0	4324	113	1
0	4325	111	0
0	4326	113	1
0	4327	106	0
0	4328	108	0
0	4329	112	0
0	4330	93	0
0	4331	112	0
0	4332	113	1
0	4333	92	1
0	4334	93	0
0	4335	110	0
0	4336	113	1
0	4337	93	0
0	4338	113	1
0	4339	88	0
0	4340	113	1
0	4341	112	1
0	4342	111	0
0	4343	112	1
0	4344	113	1
0	4345	91	0
0	4346	113	1
0	4347	113	1
0	4348	108	0
0	4349	104	0
0	4350	93	0
0	4351	108	0
0	4352	101	1
0	4353	113	1
0	4354	55	0
0	4355	112	0
0	4356	106	0
0	4357	110	1
0	4358	53	0
0	4359	108	0
0	4360	113	1
0	4361	111	1
0	4362	113	1
0	4363	108	0
0	4364	112	1
0	4365	113	1
0	4366	89	0
0	4367	106	0
0	4368	88	1
0	4369	111	1
0	4370	107	0
0	4371	113	1
0	4372	113	1
0	4373	113	1
0	4374	83	0
0	4375	107	0
0	4376	113	0
0	4377	110	1
0	4378	110	0
0	4379	89	1
0	4380	112	1
0	4381	110	1
0	4382	112	0
0	4383	112	1
0	4384	113	1
0	4385	113	1
0	4386	113	1
0	4387	113	1
0	4388	108	0
0	4389	91	0
0	4390	112	1
0	4391	113	0
0	4392	113	1
0	4393	106	0
0	4394	113	1
0	4395	113	0
0	4396	110	1
0	4397	114	1
0	4398	59	1
0	4399	57	0
0	4400	93	0
0	4401	108	0
0	4402	105	0
0	4403	112	1
0	4404	102	0
0	4405	110	1
0	4406	98	1
0	4407	106	1
0	4408	88	0
0	4409	113	1
0	4410	113	1
0	4411	108	0
0	4412	102	1
0	4413	93	0
0	4414	113	1
0	4415	93	0
0	4416	89	1
0	4417	112	1
0	4418	113	1
0	4419	92	1
0	4420	113	1
0	4421	112	0
0	4422	113	1
0	4423	113	1
0	4424	108	0
0	4425	113	1
0	4426	110	0
0	4427	112	0
0	4428	90	1
0	4429	93	0
0	4430	110	0
0	4431	112	0
0	4432	49	0
0	4433	105	1
0	4434	111	1
0	4435	110	1
0	4436	113	1
0	4437	113	1
0	4438	112	0
0	4439	91	0
0	4440	89	0
0	4441	106	0
0	4442	77	1
0	4443	106	1
0	4444	112	1
0	4445	113	1
0	4446	112	1
0	4447	113	1
0	4448	110	1
0	4449	98	1
0	4450	113	0
0	4451	113	1
0	4452	91	0
0	4453	107	1
0	4454	91	1
0	4455	112	1
0	4456	110	0
0	4457	111	0
0	4458	113	1
0	4459	113	1
0	4460	91	0
0	4461	64	1
0	4462	90	0
0	4463	112	1
0	4464	53	0
0	4465	110	1
0	4466	108	0
0	4467	77	1
0	4468	85	0
0	4469	110	1
0	4470	113	0
0	4471	106	1
0	4472	106	1
0	4473	109	1
0	4474	99	1
0	4475	104	0
0	4476	100	1
0	4477	106	0
0	4478	107	1
0	4479	107	1
0	4480	108	1
0	4481	110	0
0	4482	113	1
0	4483	93	0
0	4484	110	1
0	4485	108	0
0	4486	108	0
0	4487	113	1
0	4488	113	0
0	4489	112	1
0	4490	107	0
0	4491	91	0
0	4492	68	0
0	4493	106	0
0	4494	107	1
0	4495	108	0
0	4496	111	1
0	4497	108	0
0	4498	83	0
0	4499	107	1
0	4500	111	1
0	4501	93	0
0	4502	112	1
0	4503	106	0
0	4504	98	0
0	4505	113	1
0	4506	112	1
0	4507	113	1
0	4508	112	0
0	4509	100	1
0	4510	112	1
0	4511	113	1
0	4512	112	1
0	4513	57	0
0	4514	111	1
0	4515	93	0
0	4516	112	0
0	4517	93	0
0	4518	112	0
0	4519	112	0
0	4520	108	0
0	4521	89	0
0	4522	113	1
0	4523	113	1
0	4524	113	1
0	4525	111	1
0	4526	112	0
0	4527	113	0
0	4528	108	0
0	4529	113	1
0	4530	112	0
0	4531	91	0
0	4532	111	0
0	4533	113	1
0	4534	112	0
0	4535	113	1
0	4536	113	1
0	4537	114	1
0	4538	113	1
0	4539	77	1
0	4540	113	1
0	4541	112	1
0	4542	113	0
0	4543	113	1
0	4544	87	0
0	4545	112	1
0	4546	93	0
0	4547	112	1
0	4548	113	1
0	4549	113	1
0	4550	113	1
0	4551	110	0
0	4552	108	0
0	4553	104	1
0	4554	113	1
0	4555	93	0
0	4556	113	1
0	4557	111	0
0	4558	113	1
0	4559	93	0
0	4560	113	1
0	4561	112	0
0	4562	85	1
0	4563	110	0
0	4564	113	1
0	4565	111	0
0	4566	93	0
0	4567	113	1
0	4568	111	1
0	4569	93	0
0	4570	113	1
0	4571	113	1
0	4572	113	1
0	4573	113	0
0	4574	112	1
0	4575	112	0
0	4576	110	0
0	4577	112	0
0	4578	85	1
0	4579	113	1
0	4580	112	1
0	4581	113	1
0	4582	114	0
0	4583	108	0
0	4584	108	0
0	4585	113	1
0	4586	56	0
0	4587	103	1
0	4588	112	0
0	4589	113	0
0	4590	98	0
0	4591	111	1
0	4592	106	1
0	4593	110	1
0	4594	107	1
0	4595	89	1
0	4596	111	1
0	4597	113	1
0	4598	113	0
0	4599	106	0
0	4600	93	0
0	4601	114	0
0	4602	92	1
0	4603	113	1
0	4604	113	1
0	4605	113	0
0	4606	112	0
0	4607	113	1
0	4608	112	1
0	4609	113	1
0	4610	83	0
0	4611	106	0
0	4612	114	1
0	4613	112	1
0	4614	112	0
0	4615	113	1
0	4616	108	0
0	4617	113	1
0	4618	113	1
0	4619	108	0
0	4620	57	0
0	4621	102	0
0	4622	108	1
0	4623	113	1
0	4624	100	0
0	4625	112	1
0	4626	113	1
0	4627	112	1
0	4628	114	1
0	4629	112	0
0	4630	113	1
0	4631	114	0
0	4632	113	1
0	4633	113	1
0	4634	93	0
0	4635	111	0
0	4636	91	1
0	4637	113	1
0	4638	114	1
0	4639	87	0
0	4640	113	1
0	4641	113	1
0	4642	113	0
0	4643	113	1
0	4644	113	1
0	4645	106	1
0	4646	113	1
0	4647	109	1
0	4648	113	1
0	4649	113	1
0	4650	110	0
0	4651	113	0
0	4652	93	0
0	4653	108	0
0	4654	113	1
0	4655	113	1
0	4656	111	0
0	4657	113	1
0	4658	113	1
0	4659	113	1
0	4660	113	1
0	4661	113	1
0	4662	113	0
0	4663	113	1
0	4664	114	1
0	4665	112	1
0	4666	113	1
0	4667	113	1
0	4668	112	1
0	4669	100	1
0	4670	106	1
0	4671	113	1
0	4672	112	1
0	4673	87	1
0	4674	92	0
0	4675	110	0
0	4676	91	0
0	4677	112	0
0	4678	91	0
0	4679	113	1
0	4680	108	0
0	4681	113	1
0	4682	113	1
0	4683	113	1
0	4684	93	0
0	4685	90	1
0	4686	113	1
0	4687	112	1
0	4688	112	1
0	4689	113	1
0	4690	113	1
0	4691	112	1
0	4692	114	0
0	4693	113	1
0	4694	113	1
0	4695	113	1
0	4696	105	1
0	4697	113	1
0	4698	110	0
0	4699	108	0
0	4700	109	1
0	4701	113	1
0	4702	113	1
0	4703	113	1
0	4704	108	0
0	4705	113	1
0	4706	106	0
0	4707	112	1
0	4708	88	1
0	4709	106	0
0	4710	108	0
0	4711	113	0
0	4712	112	1
0	4713	113	0
0	4714	113	0
0	4715	111	1
0	4716	113	1
0	4717	113	0
0	4718	111	1
0	4719	102	0
0	4720	93	0
0	4721	112	0
0	4722	113	1
0	4723	103	1
0	4724	93	0
0	4725	113	1
0	4726	112	1
0	4727	113	1
0	4728	113	1
0	4729	113	1
0	4730	108	0
0	4731	108	0
0	4732	113	1
0	4733	108	0
0	4734	108	0
0	4735	112	0
0	4736	112	1
0	4737	113	1
0	4738	113	1
0	4739	110	0
0	4740	113	1
0	4741	113	1
0	4742	89	0
0	4743	113	1
0	4744	87	1
0	4745	55	0
0	4746	113	1
0	4747	111	1
0	4748	111	1
0	4749	108	0
0	4750	113	0
0	4751	110	1
0	4752	113	1
0	4753	113	1
0	4754	113	0
0	4755	86	1
0	4756	113	1
0	4757	92	0
0	4758	108	0
0	4759	79	0
0	4760	113	0
0	4761	110	1
0	4762	98	1
