i	j	q	a
0	3217	93	1
0	3218	113	1
0	3219	106	1
0	3220	93	1
0	3221	100	1
0	3222	110	1
0	3223	114	1
0	3224	55	1
0	3225	91	1
0	3226	81	1
0	3227	105	1
0	3228	111	1
0	3229	108	1
0	3230	108	1
0	3231	112	1
0	3232	56	1
0	3233	111	1
0	3234	112	1
0	3235	113	1
0	3236	106	1
0	3237	86	1
0	3238	106	1
0	3239	66	1
0	3240	93	1
0	3241	100	1
0	3242	89	1
0	3243	53	1
0	3244	85	1
0	3245	79	1
0	3246	102	1
0	3247	93	1
0	3248	108	1
0	3249	106	1
0	3250	78	1
0	3251	106	1
0	3252	102	1
0	3253	108	1
0	3254	91	1
0	3255	89	1
0	3256	65	1
0	3257	108	1
0	3258	108	1
0	3259	105	1
0	3260	88	1
0	3261	93	1
0	3262	109	1
0	3263	110	1
0	3264	112	1
0	3265	91	1
0	3266	93	1
0	3267	112	1
0	3268	107	1
0	3269	93	1
0	3270	92	1
0	3271	108	1
0	3272	108	1
0	3273	106	1
0	3274	110	1
0	3275	110	1
0	3276	93	1
0	3277	93	1
0	3278	106	1
0	3279	110	1
0	3280	106	1
0	3281	55	1
0	3282	90	1
0	3283	106	1
0	3284	55	1
0	3285	57	1
0	3286	108	1
0	3287	89	1
0	3288	92	1
0	3289	113	1
0	3290	93	1
0	3291	113	1
0	3292	104	1
0	3293	93	1
0	3294	54	1
0	3295	91	1
0	3296	114	1
0	3297	113	1
0	3298	110	1
0	3299	93	1
0	3300	105	1
0	3301	108	1
0	3302	114	1
0	3303	108	1
0	3304	93	1
0	3305	93	1
0	3306	108	1
0	3307	106	1
0	3308	102	1
0	3309	93	1
0	3310	91	1
0	3311	85	1
0	3312	89	1
0	3313	113	1
0	3314	111	1
0	3315	93	1
0	3316	57	1
0	3317	93	1
0	3318	110	1
0	3319	106	1
0	3320	89	1
0	3321	111	1
0	3322	93	1
0	3323	105	1
0	3324	110	1
0	3325	93	1
0	3326	91	1
0	3327	112	1
0	3328	113	1
0	3329	93	1
0	3330	108	1
0	3331	108	1
0	3332	111	1
0	3333	93	1
0	3334	77	1
0	3335	111	1
0	3336	100	1
0	3337	57	1
0	3338	93	1
0	3339	104	1
0	3340	113	1
0	3341	110	1
0	3342	108	1
0	3343	91	1
0	3344	98	1
0	3345	55	1
0	3346	113	1
0	3347	110	1
0	3348	107	1
0	3349	107	1
0	3350	87	1
0	3351	106	1
0	3352	106	1
0	3353	111	1
0	3354	112	1
0	3355	108	1
0	3356	108	1
0	3357	110	1
0	3358	108	1
0	3359	112	1
0	3360	112	1
0	3361	113	1
0	3362	113	1
0	3363	108	1
0	3364	109	1
0	3365	54	1
0	3366	85	1
0	3367	108	1
0	3368	113	1
0	3369	87	1
0	3370	108	1
0	3371	110	1
0	3372	104	1
0	3373	87	1
0	3374	112	1
0	3375	112	1
0	3376	108	1
0	3377	108	1
0	3378	112	1
0	3379	111	1
0	3380	106	1
0	3381	105	1
0	3382	99	1
0	3383	92	1
0	3384	106	1
0	3385	104	1
0	3386	93	1
0	3387	91	1
0	3388	112	1
0	3389	83	1
0	3390	112	1
0	3391	45	1
0	3392	110	1
0	3393	112	1
0	3394	113	1
0	3395	85	1
0	3396	92	1
0	3397	66	1
0	3398	84	1
0	3399	92	1
0	3400	106	1
0	3401	106	1
0	3402	112	1
0	3403	77	1
0	3404	93	1
0	3405	104	1
0	3406	106	1
0	3407	93	1
0	3408	107	1
0	3409	106	1
0	3410	107	1
0	3411	105	1
0	3412	105	1
0	3413	93	1
0	3414	93	1
0	3415	92	1
0	3416	111	1
0	3417	113	1
0	3418	112	1
0	3419	83	1
0	3420	113	1
0	3421	106	1
0	3422	93	1
0	3423	107	1
0	3424	106	1
0	3425	54	1
0	3426	113	1
0	3427	106	1
0	3428	113	1
0	3429	108	1
0	3430	112	1
0	3431	77	1
0	3432	106	1
0	3433	91	1
0	3434	113	1
0	3435	93	1
0	3436	57	1
0	3437	112	1
0	3438	92	1
0	3439	108	1
0	3440	113	1
0	3441	108	1
0	3442	93	1
0	3443	114	1
0	3444	108	1
0	3445	106	1
0	3446	106	1
0	3447	112	1
0	3448	111	1
0	3449	111	1
0	3450	111	1
0	3451	83	1
0	3452	85	1
0	3453	108	1
0	3454	91	1
0	3455	91	1
0	3456	106	1
0	3457	85	1
0	3458	112	1
0	3459	108	1
0	3460	108	1
0	3461	110	1
0	3462	93	1
0	3463	108	1
0	3464	92	1
0	3465	93	1
0	3466	104	1
0	3467	113	1
0	3468	108	1
0	3469	108	1
0	3470	107	1
0	3471	112	1
0	3472	112	1
0	3473	108	1
0	3474	108	1
0	3475	108	1
0	3476	93	1
0	3477	87	1
0	3478	111	1
0	3479	113	1
0	3480	114	1
0	3481	108	1
0	3482	108	1
0	3483	113	1
0	3484	111	1
0	3485	93	1
0	3486	91	1
0	3487	83	1
0	3488	108	1
0	3489	93	1
0	3490	111	1
0	3491	108	1
0	3492	40	1
0	3493	109	1
0	3494	112	1
0	3495	106	1
0	3496	93	1
0	3497	106	1
0	3498	113	1
0	3499	107	1
0	3500	106	1
0	3501	112	1
0	3502	112	1
0	3503	112	1
0	3504	93	1
0	3505	65	1
0	3506	88	1
0	3507	111	1
0	3508	106	1
0	3509	56	1
0	3510	108	1
0	3511	112	1
0	3512	107	1
0	3513	104	1
0	3514	108	1
0	3515	114	1
0	3516	112	1
0	3517	113	1
0	3518	106	1
0	3519	113	1
0	3520	111	1
0	3521	93	1
0	3522	107	1
0	3523	91	1
0	3524	110	1
0	3525	38	1
0	3526	111	1
0	3527	108	1
0	3528	91	1
0	3529	106	1
0	3530	108	1
0	3531	108	1
0	3532	55	1
0	3533	54	1
0	3534	112	1
0	3535	102	1
0	3536	112	1
0	3537	91	1
0	3538	112	1
0	3539	108	1
0	3540	108	1
0	3541	83	1
0	3542	105	1
0	3543	104	1
0	3544	89	1
0	3545	93	1
0	3546	111	1
0	3547	100	1
0	3548	108	1
0	3549	47	1
0	3550	106	1
0	3551	66	1
0	3552	106	1
0	3553	108	1
0	3554	55	1
0	3555	68	1
0	3556	104	1
0	3557	91	1
0	3558	83	1
0	3559	108	1
0	3560	112	1
0	3561	112	1
0	3562	100	1
0	3563	93	1
0	3564	102	1
0	3565	108	1
0	3566	53	1
0	3567	108	1
0	3568	108	1
0	3569	111	1
0	3570	108	1
0	3571	85	1
0	3572	110	1
0	3573	108	1
0	3574	106	1
0	3575	113	1
0	3576	110	1
0	3577	93	1
0	3578	107	1
0	3579	109	1
0	3580	91	1
0	3581	108	1
0	3582	113	1
0	3583	113	1
0	3584	110	1
0	3585	112	1
0	3586	65	1
0	3587	93	1
0	3588	113	1
0	3589	111	1
0	3590	83	1
0	3591	104	1
0	3592	112	1
0	3593	91	1
0	3594	94	1
0	3595	93	1
0	3596	112	1
0	3597	104	1
0	3598	93	1
0	3599	91	1
0	3600	107	1
0	3601	57	1
0	3602	110	1
0	3603	108	1
0	3604	93	1
0	3605	112	1
0	3606	110	1
0	3607	93	1
0	3608	107	1
0	3609	112	1
0	3610	106	1
0	3611	91	1
0	3612	111	1
0	3613	88	1
0	3614	110	1
0	3615	111	1
0	3616	113	1
0	3617	112	1
0	3618	106	1
0	3619	108	1
0	3620	87	1
0	3621	110	1
0	3622	108	1
0	3623	93	1
0	3624	111	1
0	3625	91	1
0	3626	102	1
0	3627	108	1
0	3628	110	1
0	3629	111	1
0	3630	112	1
0	3631	93	1
0	3632	112	1
0	3633	112	1
0	3634	112	1
0	3635	83	1
0	3636	106	1
0	3637	110	1
0	3638	45	1
0	3639	113	1
0	3640	110	1
0	3641	112	1
0	3642	92	1
0	3643	112	1
0	3644	92	1
0	3645	91	1
0	3646	57	1
0	3647	93	1
0	3648	112	1
0	3649	111	1
0	3650	111	1
0	3651	93	1
0	3652	89	1
0	3653	106	1
0	3654	112	1
0	3655	112	1
0	3656	111	1
0	3657	89	1
0	3658	108	1
0	3659	106	1
0	3660	110	1
0	3661	57	1
0	3662	106	1
0	3663	108	1
0	3664	91	1
0	3665	93	1
0	3666	106	1
0	3667	93	1
0	3668	93	1
0	3669	107	1
0	3670	106	1
0	3671	93	1
0	3672	93	1
0	3673	57	1
0	3674	105	1
0	3675	99	1
0	3676	84	1
0	3677	111	1
0	3678	100	1
0	3679	112	1
0	3680	114	1
0	3681	106	1
0	3682	93	1
0	3683	106	1
0	3684	91	1
0	3685	93	1
0	3686	112	1
0	3687	46	1
0	3688	89	1
0	3689	110	1
0	3690	110	1
0	3691	102	1
0	3692	93	1
0	3693	111	1
0	3694	93	1
0	3695	108	1
0	3696	100	1
0	3697	106	1
0	3698	92	1
0	3699	113	1
0	3700	80	1
0	3701	102	1
0	3702	108	1
0	3703	106	1
0	3704	105	1
0	3705	112	1
0	3706	104	1
0	3707	111	1
0	3708	106	1
0	3709	108	1
0	3710	106	1
0	3711	106	1
0	3712	85	1
0	3713	88	1
0	3714	113	1
0	3715	51	1
0	3716	108	1
0	3717	111	1
0	3718	106	1
0	3719	114	1
0	3720	103	1
0	3721	53	1
0	3722	55	1
0	3723	102	1
0	3724	110	1
0	3725	110	1
0	3726	102	1
0	3727	81	1
0	3728	107	1
0	3729	113	1
0	3730	104	1
0	3731	92	1
0	3732	87	1
0	3733	45	1
0	3734	109	1
0	3735	83	1
0	3736	112	1
0	3737	77	1
0	3738	106	1
0	3739	100	1
0	3740	89	1
0	3741	108	1
0	3742	104	1
0	3743	93	1
0	3744	107	1
0	3745	57	1
0	3746	106	1
0	3747	112	1
0	3748	91	1
0	3749	93	1
0	3750	89	1
0	3751	112	1
0	3752	106	1
0	3753	105	1
0	3754	89	1
0	3755	87	1
0	3756	113	1
0	3757	106	1
0	3758	108	1
0	3759	108	1
0	3760	93	1
0	3761	107	1
0	3762	112	1
0	3763	93	1
0	3764	89	1
0	3765	108	1
0	3766	106	1
0	3767	108	1
0	3768	112	1
0	3769	55	1
0	3770	112	1
0	3771	111	1
0	3772	108	1
0	3773	98	1
0	3774	112	1
0	3775	91	1
0	3776	92	1
0	3777	108	1
0	3778	110	1
0	3779	50	1
0	3780	91	1
0	3781	110	1
0	3782	112	1
0	3783	111	1
0	3784	112	1
0	3785	108	1
0	3786	112	1
0	3787	91	1
0	3788	108	1
0	3789	57	1
0	3790	110	1
0	3791	109	1
0	3792	112	1
0	3793	106	1
0	3794	114	1
0	3795	106	1
0	3796	104	1
0	3797	105	1
0	3798	57	1
0	3799	112	1
0	3800	111	1
0	3801	111	1
0	3802	93	1
0	3803	111	1
0	3804	112	1
0	3805	68	1
0	3806	105	1
0	3807	110	1
0	3808	113	1
0	3809	106	1
0	3810	106	1
0	3811	93	1
0	3812	108	1
0	3813	112	1
0	3814	107	1
0	3815	92	1
0	3816	91	1
0	3817	57	1
0	3818	113	1
0	3819	91	1
0	3820	110	1
0	3821	112	1
0	3822	91	1
0	3823	92	1
0	3824	93	1
0	3825	93	1
0	3826	85	1
0	3827	108	1
0	3828	52	1
0	3829	112	1
0	3830	106	1
0	3831	112	1
0	3832	110	1
0	3833	68	1
0	3834	108	1
0	3835	108	1
0	3836	108	1
0	3837	112	1
0	3838	68	1
0	3839	93	1
0	3840	106	1
0	3841	93	1
0	3842	93	1
0	3843	113	1
0	3844	89	1
0	3845	91	1
0	3846	94	1
0	3847	93	1
0	3848	111	1
0	3849	112	1
0	3850	113	1
0	3851	68	1
0	3852	112	1
0	3853	102	1
0	3854	100	1
0	3855	114	1
0	3856	87	1
0	3857	111	1
0	3858	108	1
0	3859	112	1
0	3860	110	1
0	3861	91	1
0	3862	43	1
0	3863	105	1
0	3864	96	1
0	3865	108	1
0	3866	66	1
0	3867	102	1
0	3868	77	1
0	3869	96	1
0	3870	108	1
0	3871	108	1
0	3872	106	1
0	3873	109	1
0	3874	91	1
0	3875	103	1
0	3876	93	1
0	3877	111	1
0	3878	113	1
0	3879	91	1
0	3880	105	1
0	3881	91	1
0	3882	107	1
0	3883	91	1
0	3884	113	1
0	3885	106	1
0	3886	98	1
0	3887	104	1
0	3888	79	1
0	3889	80	1
0	3890	79	1
0	3891	92	1
0	3892	110	1
0	3893	68	1
0	3894	106	1
0	3895	105	1
0	3896	89	1
0	3897	102	1
0	3898	103	1
0	3899	111	1
0	3900	93	1
0	3901	111	1
0	3902	102	1
0	3903	104	1
0	3904	104	1
0	3905	108	1
0	3906	106	1
0	3907	105	1
0	3908	96	1
0	3909	55	1
0	3910	108	1
0	3911	110	1
0	3912	112	1
0	3913	110	1
0	3914	81	1
0	3915	106	1
0	3916	113	1
0	3917	110	1
0	3918	81	1
0	3919	113	1
0	3920	111	1
0	3921	112	1
0	3922	111	1
0	3923	106	1
0	3924	110	1
0	3925	111	1
0	3926	114	1
0	3927	91	1
0	3928	100	1
0	3929	112	1
0	3930	110	1
0	3931	112	1
0	3932	93	1
0	3933	113	1
0	3934	38	1
0	3935	106	1
0	3936	92	1
0	3937	88	1
0	3938	110	1
0	3939	111	1
0	3940	106	1
0	3941	112	1
0	3942	93	1
0	3943	91	1
0	3944	85	1
0	3945	108	1
0	3946	105	1
0	3947	109	1
0	3948	57	1
0	3949	108	1
0	3950	93	1
0	3951	108	1
0	3952	106	1
0	3953	66	1
0	3954	111	1
0	3955	89	1
0	3956	112	1
0	3957	79	1
0	3958	91	1
0	3959	93	1
0	3960	87	1
0	3961	112	1
0	3962	83	1
0	3963	112	1
0	3964	108	1
0	3965	104	1
0	3966	89	1
0	3967	106	1
0	3968	83	1
0	3969	110	1
0	3970	113	1
0	3971	108	1
0	3972	113	1
0	3973	110	1
0	3974	111	1
0	3975	91	1
0	3976	91	1
0	3977	110	1
0	3978	93	1
0	3979	108	1
0	3980	93	1
0	3981	108	1
0	3982	93	1
0	3983	55	1
0	3984	57	1
0	3985	92	1
0	3986	100	1
0	3987	92	1
0	3988	85	1
0	3989	91	1
0	3990	112	1
0	3991	93	1
0	3992	108	1
0	3993	108	1
0	3994	108	1
0	3995	93	1
0	3996	108	1
0	3997	77	1
0	3998	112	1
0	3999	107	1
0	4000	110	1
0	4001	111	1
0	4002	114	1
0	4003	104	1
0	4004	81	1
0	4005	88	1
0	4006	101	1
0	4007	91	1
0	4008	106	1
0	4009	112	1
0	4010	83	1
0	4011	111	1
0	4012	92	1
0	4013	104	1
0	4014	108	1
0	4015	113	1
0	4016	113	1
0	4017	81	1
0	4018	106	1
0	4019	93	1
0	4020	89	1
0	4021	77	1
0	4022	112	1
0	4023	94	1
0	4024	109	1
0	4025	79	1
0	4026	109	1
0	4027	109	1
0	4028	106	1
0	4029	106	1
0	4030	110	1
0	4031	83	1
0	4032	90	1
0	4033	111	1
0	4034	93	1
0	4035	98	1
0	4036	66	1
0	4037	113	1
0	4038	106	1
0	4039	108	1
0	4040	106	1
0	4041	114	1
0	4042	65	1
0	4043	89	1
0	4044	49	1
0	4045	36	0
0	4046	36	0
0	4047	36	0
0	4048	88	0
0	4049	112	0
0	4050	112	0
0	4051	114	0
0	4052	113	0
0	4053	109	0
0	4054	92	0
0	4055	113	0
0	4056	110	0
0	4057	113	0
0	4058	109	0
0	4059	113	0
0	4060	106	0
0	4061	105	0
0	4062	113	0
0	4063	110	0
0	4064	113	0
0	4065	113	0
0	4066	113	0
0	4067	113	0
0	4068	113	0
0	4069	113	0
0	4070	58	0
0	4071	111	0
0	4072	113	0
0	4073	112	0
0	4074	106	0
0	4075	113	0
0	4076	113	0
0	4077	107	0
0	4078	113	0
0	4079	89	0
0	4080	113	0
0	4081	113	0
0	4082	113	0
0	4083	108	0
0	4084	89	0
0	4085	113	0
0	4086	113	0
0	4087	114	0
0	4088	107	0
0	4089	112	0
0	4090	113	0
0	4091	113	0
0	4092	113	0
0	4093	113	0
0	4094	113	0
0	4095	113	0
0	4096	110	0
0	4097	113	0
0	4098	111	0
0	4099	64	0
0	4100	111	0
0	4101	112	0
0	4102	113	0
0	4103	113	0
0	4104	105	0
0	4105	112	0
0	4106	113	0
0	4107	113	0
0	4108	113	0
0	4109	112	0
0	4110	113	0
0	4111	113	0
0	4112	113	0
0	4113	113	0
0	4114	86	0
0	4115	110	0
0	4116	113	0
0	4117	113	0
0	4118	113	0
0	4119	113	0
0	4120	113	0
0	4121	106	0
0	4122	113	0
0	4123	113	0
0	4124	113	0
0	4125	113	0
0	4126	106	0
0	4127	113	0
0	4128	112	0
0	4129	113	0
0	4130	113	0
0	4131	113	0
0	4132	112	0
0	4133	113	0
0	4134	113	0
0	4135	112	0
0	4136	109	0
0	4137	111	0
0	4138	113	0
0	4139	113	0
0	4140	111	0
0	4141	113	0
0	4142	113	0
0	4143	106	0
0	4144	108	0
0	4145	113	0
0	4146	113	0
0	4147	103	0
0	4148	111	0
0	4149	113	0
0	4150	113	0
0	4151	113	0
0	4152	112	0
0	4153	108	0
0	4154	113	0
0	4155	113	0
0	4156	113	0
0	4157	106	0
0	4158	113	0
0	4159	113	0
0	4160	112	0
0	4161	111	0
0	4162	107	0
0	4163	113	0
0	4164	113	0
0	4165	66	0
0	4166	87	0
0	4167	113	0
0	4168	110	0
0	4169	106	0
0	4170	113	0
0	4171	113	0
0	4172	113	0
0	4173	114	0
0	4174	113	0
0	4175	113	0
0	4176	113	0
0	4177	111	0
0	4178	113	0
0	4179	112	0
0	4180	112	0
0	4181	113	0
0	4182	113	0
0	4183	112	0
0	4184	113	0
0	4185	113	0
0	4186	113	0
0	4187	111	0
0	4188	113	0
0	4189	113	0
0	4190	113	0
0	4191	112	0
0	4192	111	0
0	4193	113	0
0	4194	113	0
0	4195	113	0
0	4196	110	0
0	4197	113	0
0	4198	113	0
0	4199	112	0
0	4200	87	0
0	4201	112	0
0	4202	113	0
0	4203	113	0
0	4204	111	0
0	4205	113	0
0	4206	112	0
0	4207	113	0
0	4208	66	0
0	4209	113	0
0	4210	105	0
0	4211	66	0
0	4212	111	0
0	4213	87	0
0	4214	104	0
0	4215	113	0
0	4216	113	0
0	4217	112	0
0	4218	111	0
0	4219	52	0
0	4220	112	0
0	4221	113	0
0	4222	113	0
0	4223	113	0
0	4224	113	0
0	4225	112	0
0	4226	110	0
0	4227	112	0
0	4228	113	0
0	4229	112	0
0	4230	110	0
0	4231	113	0
0	4232	113	0
0	4233	113	0
0	4234	112	0
0	4235	113	0
0	4236	112	0
0	4237	113	0
0	4238	113	0
0	4239	111	0
0	4240	113	0
0	4241	98	0
0	4242	88	0
0	4243	112	0
0	4244	113	0
0	4245	111	0
0	4246	113	0
0	4247	112	0
0	4248	113	0
0	4249	112	0
0	4250	112	0
0	4251	113	0
0	4252	111	0
0	4253	114	0
0	4254	90	0
0	4255	113	0
0	4256	113	0
0	4257	113	0
0	4258	114	0
0	4259	114	0
0	4260	100	0
0	4261	113	0
0	4262	113	0
0	4263	88	0
0	4264	114	0
0	4265	114	0
0	4266	108	0
0	4267	99	0
0	4268	113	0
0	4269	113	0
0	4270	113	0
0	4271	113	0
0	4272	112	0
0	4273	113	0
0	4274	114	0
0	4275	113	0
0	4276	113	0
0	4277	113	0
0	4278	89	0
0	4279	113	0
0	4280	113	0
0	4281	112	0
0	4282	105	0
0	4283	113	0
0	4284	112	0
0	4285	112	0
0	4286	113	0
0	4287	113	0
0	4288	113	0
0	4289	113	0
0	4290	113	0
0	4291	113	0
0	4292	111	0
0	4293	113	0
0	4294	110	0
0	4295	113	0
0	4296	113	0
0	4297	113	0
0	4298	112	0
0	4299	113	0
0	4300	113	0
0	4301	114	0
0	4302	113	0
0	4303	113	0
0	4304	113	0
0	4305	111	0
0	4306	112	0
0	4307	113	0
0	4308	111	0
0	4309	113	0
0	4310	113	0
0	4311	113	0
0	4312	112	0
0	4313	113	0
0	4314	113	0
0	4315	113	0
0	4316	113	0
0	4317	113	0
0	4318	112	0
0	4319	110	0
0	4320	113	0
0	4321	112	0
0	4322	113	0
0	4323	113	0
0	4324	111	0
0	4325	113	0
0	4326	113	0
0	4327	113	0
0	4328	113	0
0	4329	113	0
0	4330	113	0
0	4331	111	0
0	4332	112	0
0	4333	111	0
0	4334	113	0
0	4335	113	0
0	4336	113	0
0	4337	109	0
0	4338	113	0
0	4339	112	0
0	4340	113	0
0	4341	112	0
0	4342	113	0
0	4343	113	0
0	4344	112	0
0	4345	113	0
0	4346	112	0
0	4347	113	0
0	4348	113	0
0	4349	113	0
0	4350	37	0
0	4351	108	0
0	4352	113	0
0	4353	110	0
0	4354	113	0
0	4355	113	0
0	4356	113	0
0	4357	96	0
0	4358	89	0
0	4359	112	0
0	4360	113	0
0	4361	89	0
0	4362	113	0
0	4363	112	0
0	4364	113	0
0	4365	89	0
0	4366	111	0
0	4367	107	0
0	4368	106	0
0	4369	103	0
0	4370	113	0
0	4371	113	0
0	4372	87	0
0	4373	114	0
0	4374	113	0
0	4375	113	0
0	4376	113	0
0	4377	89	0
0	4378	99	0
0	4379	114	0
0	4380	108	0
0	4381	106	0
0	4382	110	0
0	4383	113	0
0	4384	113	0
0	4385	112	0
0	4386	113	0
0	4387	113	0
0	4388	113	0
0	4389	98	0
0	4390	110	0
0	4391	112	0
0	4392	112	0
0	4393	113	0
0	4394	113	0
0	4395	112	0
0	4396	111	0
0	4397	113	0
0	4398	108	0
0	4399	113	0
0	4400	110	0
0	4401	112	0
0	4402	113	0
0	4403	114	0
0	4404	113	0
0	4405	112	0
0	4406	112	0
0	4407	100	0
0	4408	113	0
0	4409	113	0
0	4410	113	0
0	4411	112	0
0	4412	113	0
0	4413	113	0
0	4414	112	0
0	4415	112	0
0	4416	113	0
0	4417	113	0
0	4418	111	0
0	4419	113	0
0	4420	112	0
0	4421	113	0
0	4422	106	0
0	4423	113	0
0	4424	113	0
0	4425	113	0
0	4426	113	0
0	4427	113	0
0	4428	113	0
0	4429	113	0
0	4430	108	0
0	4431	113	0
0	4432	113	0
0	4433	107	0
0	4434	113	0
0	4435	114	0
0	4436	85	0
0	4437	113	0
0	4438	110	0
0	4439	113	0
0	4440	107	0
0	4441	113	0
0	4442	113	0
0	4443	87	0
0	4444	113	0
0	4445	113	0
0	4446	113	0
0	4447	113	0
0	4448	111	0
0	4449	113	0
0	4450	113	0
0	4451	114	0
0	4452	113	0
0	4453	113	0
0	4454	113	0
0	4455	111	0
0	4456	106	0
0	4457	113	0
0	4458	113	0
0	4459	113	0
0	4460	111	0
0	4461	91	0
0	4462	77	0
0	4463	113	0
0	4464	64	0
0	4465	54	0
0	4466	113	0
0	4467	113	0
0	4468	113	0
0	4469	102	0
0	4470	113	0
0	4471	113	0
0	4472	113	0
0	4473	90	0
0	4474	114	0
0	4475	109	0
0	4476	113	0
0	4477	106	0
0	4478	111	0
0	4479	113	0
0	4480	112	0
0	4481	113	0
0	4482	101	0
0	4483	113	0
0	4484	113	0
0	4485	113	0
0	4486	112	0
0	4487	106	0
0	4488	113	0
0	4489	112	0
0	4490	112	0
0	4491	113	0
0	4492	113	0
0	4493	108	0
0	4494	113	0
0	4495	86	0
0	4496	113	0
0	4497	88	0
0	4498	113	0
0	4499	112	0
0	4500	112	0
0	4501	113	0
0	4502	100	0
0	4503	113	0
0	4504	112	0
0	4505	112	0
0	4506	108	0
0	4507	108	0
0	4508	106	0
0	4509	112	0
0	4510	113	0
0	4511	113	0
0	4512	112	0
0	4513	99	0
0	4514	111	0
0	4515	89	0
0	4516	85	0
0	4517	112	0
0	4518	111	0
0	4519	107	0
0	4520	36	0
0	4521	113	0
0	4522	91	0
0	4523	107	0
0	4524	86	0
0	4525	111	0
0	4526	113	0
0	4527	113	0
0	4528	109	0
0	4529	105	0
0	4530	112	0
0	4531	106	0
0	4532	113	0
0	4533	113	0
0	4534	113	0
0	4535	113	0
0	4536	113	0
0	4537	113	0
0	4538	113	0
0	4539	113	0
0	4540	111	0
0	4541	113	0
0	4542	85	0
0	4543	113	0
0	4544	113	0
0	4545	113	0
0	4546	113	0
0	4547	113	0
0	4548	114	0
0	4549	113	0
0	4550	113	0
0	4551	114	0
0	4552	111	0
0	4553	113	0
0	4554	114	0
0	4555	112	0
0	4556	111	0
0	4557	113	0
0	4558	105	0
0	4559	88	0
0	4560	112	0
0	4561	111	0
0	4562	106	0
0	4563	113	0
0	4564	113	0
0	4565	89	0
0	4566	113	0
0	4567	113	0
0	4568	106	0
0	4569	113	0
0	4570	113	0
0	4571	111	0
0	4572	113	0
0	4573	111	0
0	4574	82	0
0	4575	113	0
0	4576	113	0
0	4577	111	0
0	4578	112	0
0	4579	113	0
0	4580	37	0
0	4581	113	0
0	4582	113	0
0	4583	113	0
0	4584	113	0
0	4585	113	0
0	4586	86	0
0	4587	113	0
0	4588	113	0
0	4589	106	0
0	4590	113	0
0	4591	113	0
0	4592	114	0
0	4593	113	0
0	4594	113	0
0	4595	113	0
0	4596	113	0
0	4597	112	0
0	4598	82	0
0	4599	113	0
0	4600	113	0
0	4601	111	0
0	4602	81	0
0	4603	114	0
0	4604	90	0
0	4605	113	0
0	4606	92	0
0	4607	105	0
0	4608	111	0
0	4609	113	0
0	4610	112	0
0	4611	113	0
0	4612	113	0
0	4613	113	0
0	4614	113	0
0	4615	98	0
0	4616	111	0
0	4617	111	0
0	4618	113	0
0	4619	113	0
0	4620	113	0
0	4621	113	0
0	4622	111	0
0	4623	113	0
0	4624	114	0
0	4625	113	0
0	4626	108	0
0	4627	113	0
0	4628	113	0
0	4629	113	0
0	4630	113	0
0	4631	113	0
0	4632	113	0
0	4633	113	0
0	4634	113	0
0	4635	113	0
0	4636	113	0
0	4637	113	0
0	4638	113	0
0	4639	106	0
0	4640	112	0
0	4641	113	0
0	4642	112	0
0	4643	112	0
0	4644	113	0
0	4645	113	0
0	4646	113	0
0	4647	113	0
0	4648	113	0
0	4649	110	0
0	4650	112	0
0	4651	113	0
0	4652	112	0
0	4653	113	0
0	4654	108	0
0	4655	113	0
0	4656	112	0
0	4657	113	0
0	4658	89	0
0	4659	113	0
0	4660	113	0
0	4661	87	0
0	4662	107	0
0	4663	112	0
0	4664	112	0
0	4665	113	0
0	4666	113	0
0	4667	113	0
0	4668	111	0
0	4669	114	0
0	4670	113	0
0	4671	112	0
0	4672	108	0
0	4673	112	0
0	4674	113	0
0	4675	77	0
0	4676	113	0
0	4677	112	0
0	4678	113	0
0	4679	113	0
0	4680	112	0
0	4681	112	0
0	4682	102	0
0	4683	109	0
0	4684	100	0
0	4685	112	0
0	4686	113	0
0	4687	88	0
0	4688	112	0
0	4689	114	0
0	4690	113	0
0	4691	113	0
0	4692	106	0
0	4693	113	0
0	4694	111	0
0	4695	113	0
0	4696	87	0
0	4697	86	0
0	4698	112	0
0	4699	114	0
0	4700	113	0
0	4701	113	0
0	4702	110	0
0	4703	113	0
0	4704	111	0
0	4705	113	0
0	4706	113	0
0	4707	113	0
0	4708	112	0
0	4709	113	0
0	4710	105	0
0	4711	113	0
0	4712	113	0
0	4713	90	0
0	4714	113	0
0	4715	113	0
0	4716	112	0
0	4717	113	0
0	4718	111	0
0	4719	113	0
0	4720	113	0
0	4721	108	0
0	4722	67	0
0	4723	112	0
0	4724	113	0
0	4725	114	0
0	4726	112	0
0	4727	113	0
0	4728	113	0
0	4729	112	0
0	4730	83	0
0	4731	113	0
0	4732	112	0
0	4733	113	0
0	4734	113	0
0	4735	113	0
0	4736	113	0
0	4737	113	0
0	4738	113	0
0	4739	98	0
0	4740	65	0
0	4741	111	0
0	4742	111	0
0	4743	113	0
0	4744	113	0
0	4745	110	0
0	4746	86	0
0	4747	109	0
0	4748	111	0
0	4749	113	0
0	4750	113	0
0	4751	113	0
0	4752	113	0
0	4753	113	0
0	4754	113	0
0	4755	113	0
0	4756	113	0
0	4757	113	0
0	4758	106	0
0	4759	113	0
0	4760	113	0
0	4761	112	0
0	4762	81	0
0	4763	113	0
0	4764	113	0
0	4765	113	0
0	4766	100	0
0	4767	113	0
0	4768	113	0
0	4769	87	0
0	4770	113	0
